"Data Source","World Development Indicators",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Thailand","THA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.029","77.902","77.784","77.689","77.954","78.222","78.455","77.338","76.378","76.618","77.304","77.339","77.378","77.982","78.478","77.847","78.671","78.608","78.051","77.065","79.101","78.94","76.422","76.232","75.913","75.189","74.695","75.347","74.89","75.136","75.331","76.455","",
"Tajikistan","TJK","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.799","46.819","46.843","46.859","46.866","46.857","46.842","46.828","46.81","46.785","46.756","46.731","46.709","46.94","46.419","45.872","45.249","44.62","44.374","44.221","44.08","43.954","43.841","43.736","43.636","43.536","43.177","42.792","42.435","42.058","41.841","42.578","",
"Turkmenistan","TKM","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.871","55.094","55.225","56.794","57.572","57.242","58.337","57.884","56.784","56.462","56.225","56.28","56.127","55.854","55.08","54.453","53.835","53.062","52.736","52.302","51.713","51.345","51.069","50.841","50.76","50.715","50.685","50.679","50.69","49.455","49.246","51.16","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.7860442043489","65.1092177662074","65.5101172793441","65.7907685327645","66.0643705628018","65.6013686753734","66.4466563408819","66.6564680323849","66.7100732546986","66.568421292562","66.6556087916089","66.7790906935544","67.0444407406673","67.6302631991672","68.0055097163049","68.3024523524737","68.2352648100121","68.1766215142569","68.4834205044718","68.009447368486","67.7348103285872","68.2482404180124","68.0808210870498","67.9190150317926","68.0663626420006","68.140133172501","68.3561405606366","68.5886069112729","68.7824627875849","64.7509941596179","67.3742154498631","68.1935934163466","",
"Timor-Leste","TLS","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.379","68.053","67.739","67.545","67.344","67.054","67.03","67.283","69.683","69.089","68.397","68.87","69.116","69.226","69.191","69.535","69.115","68.642","68.238","67.864","67.667","67.459","67.44","67.304","67.243","67.164","67.469","67.621","66.856","66.225","65.792","66.354","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.9966071531531","47.9996252433486","48.1336151195849","48.219581729656","47.8324254182988","47.5283310183605","47.4699254785976","47.3569270915497","47.8825516521426","47.5994921299966","47.1988149443303","46.6601686213928","46.8387882505428","47.0473023017708","47.2556506531064","47.1649144206797","47.06428024595","46.349008142268","46.5486952004691","46.6951850613428","46.1539382631763","45.8922384160155","46.0447381964776","45.7224868683091","45.5215841247396","45.7568996909679","45.4864607031452","45.1903885003369","44.8913324497376","43.2387942905285","43.7107296382644","44.9063785351365","",
"Tonga","TON","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.91","58.965","60.011","61.038","60.849","60.655","60.453","60.245","60.034","59.822","59.612","59.41","59.214","59.02","58.819","58.606","58.39","58.17","57.94","57.719","57.518","57.317","57.106","56.881","56.646","56.412","56.184","55.963","55.991","55.456","55.146","56.051","",
"South Asia (IDA & IBRD)","TSA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.5289202985442","55.472211776849","55.4345128268876","55.4470795368381","55.7694222160809","56.287802051743","56.7971079206128","57.270711939475","57.7012792080248","58.1283534654557","57.7331122835536","57.3398408349927","56.9505891406311","56.5618904307791","56.131836127198","56.1134261373176","56.1150302162891","56.1149599998873","56.1728974706965","56.2298478786317","55.672888613817","55.1753019247402","55.0966638825553","54.9303999095975","54.9163505151234","54.6799668219626","54.6742704147095","54.3766973994208","54.2514403241427","53.6138256415611","54.4932159302489","55.352447369414","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.2833076620553","70.2610222409673","70.1777221705588","70.1111482932765","70.1083052584333","70.0804944171122","70.0147649568497","69.9517419084463","69.8878100165569","69.8321731751259","69.8153152486551","69.8325028042018","69.8353250116105","69.8461744278644","69.8483924640102","69.7501022573","69.6169852121011","69.4460177395469","69.1555287874718","68.6982438717182","68.6983408768623","68.4329965688739","68.2582625546699","68.0543967433347","68.0541953088757","68.0435995440668","67.9119397109678","67.7966341897603","67.7412965154109","66.9632344513051","67.2264172551358","67.6264547784943","",
"Trinidad and Tobago","TTO","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.936","62.354","62.286","63.305","64.159","64.486","64.841","65.195","64.798","65.121","64.669","65.027","65.732","67.255","68.072","68.422","68.077","68.226","67.521","65.649","65.028","66.483","66.459","67.286","66.196","65.756","65.281","64.726","64.237","62.507","62.061","62.56","",
"Tunisia","TUN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.628","50.538","50.705","50.832","50.906","50.983","51.063","50.752","50.436","50.112","49.782","49.446","49.109","48.778","48.461","48.56","48.994","49.543","50.021","50.406","50.958","51.781","51.643","51.542","51.459","51.722","51.665","51.733","51.891","49.715","50.037","52.348","",
"Turkiye","TUR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.068","58.918","55.058","57.54","56.83","56.372","55.204","55.307","55.137","52.398","52.303","52.262","51.032","49.147","49.388","48.551","48.672","49.396","50.373","51.571","52.837","52.998","54.061","54.469","55.333","56.229","57.176","57.714","57.71","54.048","56.321","58.314","",
"Tuvalu","TUV","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.825","87.805","87.77","87.716","87.665","87.662","87.648","87.622","87.6","87.579","87.577","87.968","88.351","88.726","89.092","89.45","88.979","88.494","87.998","87.485","86.95","86.394","85.813","85.205","84.749","84.281","83.81","83.331","82.848","81.605","81.345","82.317","",
"Uganda","UGA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.244","70.282","70.32","70.357","70.396","70.434","70.467","70.497","70.521","70.543","70.562","70.578","70.592","70.605","70.617","70.63","70.643","70.658","70.675","70.696","70.722","70.753","70.789","70.832","70.878","70.923","70.969","70.853","70.727","70.06","70.544","70.672","",
"Ukraine","UKR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.239","69.213","69.203","69.178","69.109","68.964","68.698","68.3","67.835","67.509","67.357","67.386","67.478","67.489","67.403","67.231","67.724","67.522","67.284","67.026","66.863","66.866","66.933","67.129","67.395","67.66","67.93","68.163","68.403","67.172","66.836","","",
"Upper middle income","UMC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.4494770016436","75.3317796748501","75.1070277799625","75.2023668769859","75.0776699182755","74.8021586718535","74.7279708175394","74.6282171740266","74.4791781621872","74.2629589215419","73.9604834548772","73.6069257059048","73.3030941483778","73.0465016237989","72.7159721346584","72.3491429588452","72.2044321708274","71.7945264147383","71.4950979374575","71.024566267975","71.0980057674679","71.1084464533347","70.8335097392955","70.6671055051807","70.750834370529","70.7208433576932","70.7154172082464","70.7476814275764","70.8231197600636","68.9227237864731","70.2369299979933","70.7830218631013","",
"Uruguay","URY","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.309","66.517","65.603","67.461","68.632","70.033","70.664","71.289","70.197","70.732","72.25","70.868","69.997","70.208","70.477","72.823","74.605","74.66","75.456","75.094","77.09","76.369","76.106","77.149","76.143","75.902","75.521","75.041","75.28","72.899","75.046","75.365","",
"United States","USA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.712","75.08","75.052","75.252","75.438","75.643","75.98","75.909","75.842","75.78","75.354","74.928","74.324","73.988","73.972","74.067","73.797","73.777","73.108","72.427","71.883","71.841","71.571","71.459","71.366","71.721","72.128","72.401","72.865","71.72","72.073","72.675","",
"Uzbekistan","UZB","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.82","64.152","64.634","65.362","65.706","65.852","65.709","65.628","65.494","65.413","65.281","65.154","64.993","64.559","64.106","63.565","62.901","62.321","61.871","61.59","61.334","61.065","60.82","60.634","60.483","60.456","60.515","60.509","60.483","59.612","59.925","60.457","",
"St. Vincent and the Grenadines","VCT","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.504","67.721","68.049","68.005","68.357","68.416","68.56","68.728","68.841","68.911","68.992","69.3","69.69","69.94","70.129","70.543","70.774","70.935","70.936","70.881","70.971","71.15","71.35","71.524","71.712","71.944","72.137","72.38","72.546","70.188","71.138","72.835","",
"Venezuela, RB","VEN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.893","67.026","67.009","66.91","66.995","66.962","67.119","67.112","66.878","66.967","67.045","66.638","66.184","66.903","67.236","67.963","67.576","67.516","67.305","67.257","67.104","66.638","66.236","65.834","65.434","65.045","64.422","63.327","59.564","54.763","55.231","57.532","",
"British Virgin Islands","VGB","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.209","75.607","80.881","76.003","71.234","66.784","66.111","65.494","63.996","65.2","67.965","67.076","65.696","67.984","69.315","69.916","70.878","70.892","71.146","69.389","70.507","69.631","66.2","65.87","69.105","69.153","70.502","66.045","63.083","64.214","65.084","66.793","",
"Viet Nam","VNM","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.227","81.923","81.641","81.333","81.003","80.685","79.072","78.413","78.17","76.854","77.654","77.087","76.52","75.864","76.899","77.909","78.894","79.665","80.425","80.71","80.784","80.747","81.592","81.74","81.866","81.419","81.361","81.324","81.357","79.399","77.96","78.399","",
"Vanuatu","VUT","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.257","70.274","70.381","70.078","70.145","70.13","69.976","69.995","70.056","69.868","70.15","70.536","70.449","70.378","70.244","69.961","69.939","69.791","69.772","69.841","69.825","69.917","70.04","70.034","70.157","70.067","69.897","69.884","69.852","69.192","69.425","70.03","",
"World","WLD","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.214938222871","69.1120216308977","68.9002154163763","68.8677593768838","68.8356898020288","68.8025222795071","68.8321882945929","68.8236939105118","68.9545311431686","68.9229104938747","68.6184934217114","68.3362730695015","68.0948403504417","67.9106965512222","67.7329334324818","67.6232611103805","67.5599027955852","67.3840055945811","67.1992848322979","66.9583035723905","66.805904651425","66.6417808816566","66.4991072271142","66.3972532667246","66.3676121364463","66.3200987946583","66.2440510954253","66.1816419097423","66.1516831704177","64.8906313982346","65.6879588364457","66.2870860630553","",
"Samoa","WSM","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.705","58.822","58.712","58.927","58.675","58.397","58.427","58.379","58.333","58.076","57.831","57.71","57.587","57.46","57.351","57.32","57.094","57.077","57.305","57.3","57.144","57.337","57.369","57.386","57.232","56.941","56.942","57.084","57.003","56.509","56.615","57.563","",
"Kosovo","XKX","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.849","45.805","45.8","45.784","46.158","46.532","46.909","47.286","47.666","46.802","45.977","45.194","44.455","43.769","43.144","42.571","42.04","41.551","41.102","40.693","39.826","39.059","38.37","37.746","32.742","32.961","33.164","33.329","33.472","33.238","32.832","33.555","",
"South Africa","ZAF","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.069","65.918","65.764","65.579","65.355","65.146","64.899","64.607","64.298","63.985","63.736","63.484","63.238","63.03","62.872","62.775","62.714","62.684","61.095","57.351","59.328","59.276","59.598","59.54","61.267","61.764","62.698","62.202","62.477","58.349","59.537","60.824","",
"Zambia","ZMB","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.223","59.18","59.159","59.063","59.02","59.019","59","58.958","58.934","58.906","58.977","59.039","59.104","59.162","59.212","59.283","59.334","59.367","59.395","59.419","59.372","59.328","59.267","59.184","59.071","58.953","58.806","58.644","59.855","61.168","60.516","59.964","",
"Zimbabwe","ZWE","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.089","67.902","67.74","67.607","67.42","67.324","67.208","67.098","66.958","66.79","66.718","66.597","66.446","66.381","66.359","66.313","66.305","66.269","66.384","66.547","66.678","66.823","66.903","66.979","67.038","67.087","67.093","67.052","66.938","66.259","66.562","66.89","",
